id	data_size	infer_time	accuracy	
101787	147.624	65.8	0.8	
101884	134.651	92.753	0.393	
102331	120.617	96.742	0.653	
102356	149.266	62.018	0.901	
102411	110.76	92.752	0.758	
102644	69.144	67.843	1.0	
102707	187.21	99.074	0.499	
102805	172.004	92.752	0.553	
102820	220.713	61.806	0.801	
103548	266.681	96.741	0.417	
103585	114.944	63.003	0.913	
103723	163.033	67.791	0.323	
104119	290.81	95.744	0.303	
104198	103.865	95.77	1.0	
104424	191.548	60.812	0.355	
104455	284.181	95.74	0.505	
104572	232.958	93.605	0.617	
104603	260.405	91.73	0.901	
104612	137.526	95.887	0.072	
104619	165.733	96.775	1.0	
104666	86.351	92.753	0.146	
104669	145.146	96.741	0.423	
104782	120.356	94.785	0.9	
104803	88.546	66.821	1.0	
105014	296.877	63.021	0.58	
105249	63.38	91.755	0.134	
105264	95.318	90.781	0.906	
105335	107.41	100.504	0.398	
105455	141.021	61.835	0.595	
105912	126.08	96.717	0.658	
105923	191.867	95.77	0.244	
106048	144.804	91.729	1.0	
106235	112.296	96.735	0.414	
106266	191.784	96.741	0.0	
106281	265.805	90.759	0.85	
106330	87.526	91.758	1.0	
106389	135.613	96.042	0.275	
106563	240.941	98.735	1.0	
106757	220.698	61.835	0.663	
106881	243.123	107.425	0.9	
106912	138.81	98.737	0.9	
107087	89.728	90.782	0.267	
107094	116.455	91.755	0.564	
107226	93.334	65.823	0.328	
107339	20.657	96.505	0.454	
107554	218.889	95.744	0.0	
107851	168.873	96.742	0.382	
108026	113.152	91.754	0.416	
108244	96.347	99.733	1.0	
108253	237.836	67.818	0.414	
108440	100.305	91.793	0.9	
108495	104.858	62.829	0.901	
108503	178.935	92.775	0.204	
108864	163.059	95.463	0.8	
109055	172.991	94.747	0.925	
109118	188.313	69.789	0.704	
109313	122.74	66.988	0.451	
109441	133.295	96.313	0.43	
109798	122.07	93.769	0.728	
109827	340.67	90.783	0.9	
109900	273.072	95.721	0.609	
109916	187.674	95.484	0.409	
109976	94.409	94.745	0.097	
109992	85.348	91.78	0.85	
110042	137.111	62.857	0.64	
110211	197.262	55.972	0.907	
110282	126.543	90.781	0.9	
110359	70.316	90.733	0.9	
110449	80.114	98.319	0.703	
110638	223.229	91.904	0.966	
110721	181.276	91.754	0.85	
110784	224.336	61.831	0.564	
110884	166.433	97.761	0.749	
110972	201.306	95.744	1.0	
110999	74.875	61.834	0.641	
111036	96.312	64.827	1.0	
111086	124.263	91.731	0.316	
111179	168.965	67.82	0.901	
111207	198.245	65.104	0.518	
111609	135.26	90.757	0.288	
111951	162.696	91.731	0.67	
112110	123.854	96.741	0.983	
112298	60.988	95.718	0.437	
112378	346.229	95.72	0.384	
112626	58.585	62.831	1.0	
112634	242.626	91.389	1.0	
112798	127.753	79.785	0.784	
112997	106.55	66.822	0.703	
113051	144.936	96.769	0.9	
113235	173.689	95.744	0.592	
113354	299.275	94.748	0.765	
113403	127.461	95.744	0.95	
113589	108.738	95.744	0.355	
113720	174.665	90.758	0.646	
113867	285.321	97.739	0.9	
114049	166.63	61.835	0.221	
114770	164.552	80.902	0.66	
114871	116.812	93.749	0.925	
114884	201.132	92.752	0.546	
114907	204.558	90.758	0.693	
115118	295.969	90.757	0.9	
115245	150.297	100.731	0.479	
115870	130.699	91.73	0.416	
115885	99.586	96.741	0.731	
115898	214.492	90.757	0.851	
115946	108.959	67.818	0.387	
116068	93.12	96.74	0.869	
116206	194.435	94.746	0.598	
116208	182.24	94.723	0.482	
116362	112.833	98.711	0.263	
116439	154.769	62.804	0.341	
116479	229.479	61.81	0.631	
116589	137.719	97.714	0.639	
116825	64.614	80.783	0.572	
117197	270.9	95.9	0.702	
117374	217.034	91.755	0.778	
117425	91.521	91.728	0.584	
117492	268.17	91.727	0.488	
117525	121.812	98.258	0.925	
117645	51.952	96.74	0.569	
117719	129.086	91.73	0.136	
117744	153.493	59.838	0.802	
117908	90.602	81.781	0.582	
117914	83.558	61.839	0.663	
118209	224.19	95.85	1.0	
118367	89.559	91.731	0.193	
118405	219.417	95.437	0.202	
118515	145.609	53.856	1.0	
118594	193.291	95.744	0.653	
118921	183.582	90.971	0.631	
119038	147.624	97.318	0.966	
119088	110.944	95.743	0.728	
119233	96.521	91.728	0.373	
119365	184.278	66.795	0.658	
119445	145.666	90.732	0.772	
119452	145.504	95.743	0.568	
119516	111.415	91.754	0.27	
119641	156.605	97.738	0.557	
119677	182.787	94.416	1.0	
119828	105.588	95.72	0.422	
119911	155.706	91.754	0.668	
119995	149.228	90.733	0.627	
120420	154.591	97.905	0.348	
120572	211.162	92.751	0.801	
120584	97.375	65.797	0.9	
120777	130.402	97.014	0.428	
120853	106.665	91.731	0.492	
121031	216.93	96.742	0.65	
121153	149.688	93.749	-1.0	
121242	284.159	90.733	0.265	
121417	172.44	67.819	0.629	
121497	105.043	95.744	0.245	
121506	141.309	99.929	0.31	
121586	150.757	96.74	0.276	
121591	176.523	98.736	0.75	
121673	133.815	96.741	0.95	
121744	207.539	90.89	0.692	
122046	221.966	63.828	0.663	
122166	225.491	95.745	0.343	
122217	109.856	62.857	0.728	
122606	220.407	95.768	0.652	
122672	211.049	94.731	0.652	
122745	33.936	67.818	0.9	
122927	103.801	80.566	0.95	
122962	232.829	90.749	0.524	
122969	123.643	90.757	0.67	
123131	155.927	89.76	0.62	
123213	110.143	79.761	0.655	
123321	133.455	98.886	0.104	
123480	62.81	97.852	0.566	
123585	236.726	66.822	0.741	
123633	129.893	95.769	0.677	
124277	320.059	97.763	0.387	
124442	142.129	68.816	0.95	
124636	276.609	95.769	0.933	
124659	189.671	95.925	0.167	
124798	225.645	91.778	0.618	
124975	146.1	90.734	0.505	
125062	132.017	63.47	0.636	
125072	107.568	53.832	0.645	
125129	79.15	91.778	0.542	
125211	248.068	97.739	1.0	
125245	116.608	93.725	0.133	
125257	194.757	96.892	0.9	
125405	144.791	91.755	0.934	
125472	75.701	62.831	0.752	
125572	144.04	92.777	0.397	
125778	139.383	96.741	0.264	
125806	214.368	92.776	0.925	
125850	133.438	95.747	0.95	
125936	132.018	91.754	0.36	
125952	168.756	59.839	1.0	
126107	102.107	96.388	0.463	
126110	19.513	100.984	0.811	
126137	152.792	90.732	0.265	
126216	209.476	91.018	0.353	
126226	246.277	95.201	0.187	
126592	129.312	92.725	0.704	
127092	175.794	96.743	0.694	
127135	284.672	62.81	-1.0	
127182	112.007	61.835	0.505	
127263	218.269	91.73	0.611	
127270	109.469	62.807	0.638	
127394	216.798	62.809	0.696	
127476	302.817	65.825	1.0	
127494	109.677	98.736	0.0	
127517	332.038	101.726	0.678	
127530	126.086	91.755	0.899	
127624	157.572	98.857	0.3	
127660	144.448	107.685	1.0	
127955	224.146	91.73	0.925	
127987	100.484	90.755	0.784	
128051	144.46	80.756	0.594	
128112	156.007	63.829	0.505	
128148	108.611	91.725	0.197	
128372	167.858	89.76	0.625	
128476	138.188	90.733	0.65	
128598	168.204	66.987	0.719	
128654	90.579	96.742	1.0	
128658	103.058	91.754	0.25	
128675	248.04	95.744	0.572	
128699	141.114	67.817	0.642	
128748	130.074	69.838	0.941	
129054	124.774	99.864	0.754	
129062	189.995	94.746	0.424	
129113	287.475	95.719	0.505	
129135	218.975	94.889	0.95	
129322	75.226	66.793	0.8	
129416	126.637	97.714	0.603	
129492	118.355	94.746	0.6	
129756	326.593	95.744	0.89	
129812	65.597	90.757	0.676	
129945	124.308	53.894	0.976	
130386	129.699	67.819	0.436	
130465	105.444	92.752	0.202	
130566	294.334	90.757	1.0	
130579	90.247	61.838	0.851	
130586	123.327	61.974	0.925	
130599	158.328	96.716	1.0	
130613	198.526	91.755	0.351	
130699	191.351	91.731	0.562	
130826	145.859	96.765	0.594	
131131	178.544	94.772	0.551	
131138	230.892	94.885	0.686	
131273	93.742	67.794	0.9	
131379	205.565	98.709	1.0	
131386	89.546	91.754	0.628	
131431	164.521	62.966	1.0	
131444	148.102	66.797	0.851	
131556	88.342	90.757	0.198	
131938	207.599	65.825	0.925	
132116	160.275	99.844	0.558	
132329	69.206	62.832	0.968	
132375	158.006	97.763	0.429	
132408	143.023	62.832	0.704	
132544	163.463	91.755	0.497	
132587	142.337	90.757	0.703	
132622	176.376	97.74	1.0	
132703	142.479	63.067	0.802	
132796	257.522	92.752	0.862	
132931	185.776	90.757	0.966	
133000	173.465	89.785	0.531	
133087	184.55	90.958	0.796	
133233	112.771	80.784	0.098	
133244	159.663	78.787	0.594	
133343	53.604	62.808	0.901	
133418	192.778	92.868	1.0	
133567	205.831	92.752	1.0	
133631	262.661	62.832	1.0	
133645	194.623	90.79	0.336	
133778	228.631	97.763	0.925	
133819	208.082	91.895	0.481	
133969	183.775	91.787	0.649	
134034	324.234	90.758	1.0	
134096	138.159	96.767	0.389	
134112	98.444	95.719	1.0	
134322	111.307	95.834	0.287	
134689	214.952	62.808	1.0	
134722	147.386	95.721	0.9	
134856	63.583	95.828	0.488	
134882	255.72	97.715	0.408	
134886	109.418	96.741	0.227	
135410	138.491	67.792	0.543	
135561	91.569	95.717	0.353	
135604	237.842	92.95	0.698	
135670	113.611	66.849	0.9	
135673	139.281	92.727	1.0	
135872	116.595	91.758	0.638	
135890	160.806	62.52	0.439	
135902	236.44	92.756	0.966	
136033	120.434	90.76	0.505	
136334	134.655	95.744	0.604	
136355	156.309	91.906	0.263	
136466	98.19	63.502	0.505	
136600	146.768	94.748	0.479	
136633	147.379	62.832	0.444	
136715	208.543	92.753	0.306	
136772	83.342	91.837	0.505	
136915	98.512	89.763	0.468	
137106	61.586	90.769	0.652	
137246	48.228	89.734	0.437	
137294	176.248	91.546	0.337	
137576	286.322	87.766	0.445	
137727	132.405	80.761	0.418	
137950	127.916	80.971	0.9	
138115	99.625	67.818	1.0	
138241	171.412	65.799	0.554	
138492	152.881	64.826	0.65	
138550	218.138	91.754	0.232	
138639	166.796	96.74	0.584	
138819	109.634	95.03	1.0	
138856	281.936	96.743	0.505	
138954	145.222	99.734	0.076	
138979	157.755	91.899	0.726	
139077	113.292	96.558	0.301	
139099	223.278	95.744	0.47	
139260	109.332	80.784	0.487	
139684	114.92	92.728	0.55	
139871	172.706	89.929	1.0	
139872	225.832	95.742	0.95	
139883	290.3	91.754	0.43	
140076	130.57	95.92	0.293	
140203	105.929	96.716	0.62	
140270	121.507	93.781	1.0	
140286	138.623	108.839	0.866	
140420	279.535	91.754	1.0	
140439	159.485	63.806	0.26	
140556	215.725	96.741	0.888	
140583	256.472	94.903	0.395	
140640	162.691	90.757	0.517	
140658	153.012	65.8	1.0	
140840	133.757	81.904	0.445	
140929	95.292	79.759	0.4	
140987	153.985	63.829	0.52	
141328	237.245	95.954	0.447	
141597	104.785	91.753	0.955	
141671	113.373	54.829	0.385	
141821	221.496	97.737	0.843	
142092	221.543	95.744	1.0	
142238	353.738	91.862	0.63	
142324	140.453	95.72	0.224	
142472	187.448	94.722	0.512	
142585	113.649	66.796	0.289	
142620	261.052	91.726	0.671	
142790	93.184	97.739	0.422	
142971	284.474	91.754	0.79	
143068	56.966	45.877	0.286	
143556	212.229	67.609	0.375	
143572	282.803	92.751	0.232	
143931	243.037	95.768	1.0	
143961	186.942	80.923	0.537	
143998	197.791	98.712	0.357	
144003	105.816	96.741	0.407	
144114	75.688	91.754	0.901	
144300	186.366	90.757	0.562	
144333	198.693	61.808	0.664	
144706	94.046	99.896	0.414	
144784	98.956	69.812	0.8	
144798	119.58	63.828	0.719	
144932	92.547	91.754	0.303	
144984	77.302	63.83	0.713	
145020	165.829	79.786	0.3	
145591	190.074	95.743	0.0	
145597	184.135	96.713	0.257	
145620	177.116	91.754	0.801	
145665	90.9	62.831	0.801	
145781	142.866	96.717	0.966	
146155	215.035	97.738	0.254	
146358	146.275	62.856	0.577	
146363	137.012	97.764	1.0	
146457	125.992	94.747	0.551	
146489	182.431	94.746	0.592	
146498	204.373	95.743	0.135	
146667	175.559	106.691	0.481	
146825	150.571	52.861	0.436	
146831	258.37	91.754	0.659	
147205	216.965	91.754	1.0	
147223	192.058	79.786	0.827	
147338	164.193	66.819	0.66	
147415	76.97	97.74	0.392	
147498	160.711	106.715	0.141	
147518	152.519	67.787	0.116	
147725	181.637	80.76	0.607	
147729	128.726	96.74	0.536	
147740	176.724	95.743	0.549	
147745	178.822	95.744	0.85	
148508	160.923	90.731	0.526	
148620	42.816	96.287	0.934	
148662	107.703	97.776	0.653	
148707	279.749	95.743	1.0	
148719	276.477	94.722	0.895	
148730	130.964	91.754	0.135	
148739	214.549	90.758	0.604	
148783	151.835	62.808	0.868	
148957	110.475	95.721	0.944	
148999	204.133	91.724	0.365	
149222	39.148	96.766	0.429	
149375	117.34	94.748	0.75	
149406	295.092	100.702	0.8	
149568	218.607	87.765	0.719	
149622	295.13	95.744	0.553	
149770	8.678	95.744	0.505	
150224	69.464	91.731	0.454	
150265	175.033	66.821	0.703	
150417	213.368	95.717	0.617	
150638	112.01	95.744	0.618	
150649	116.865	81.781	0.649	
150726	282.552	67.817	0.901	
150930	107.56	63.829	0.4	
151000	96.701	92.776	0.529	
151051	69.67	95.745	0.353	
151480	188.006	94.721	0.527	
151516	51.398	91.729	0.9	
151629	159.451	61.834	0.634	
151657	155.103	62.832	0.667	
151662	187.825	96.743	0.505	
151820	158.371	91.731	0.56	
151857	130.057	96.742	0.8	
151938	148.377	66.849	0.515	
151962	237.302	97.714	0.435	
152120	153.293	90.756	1.0	
152214	261.541	66.822	0.95	
152465	278.728	106.715	0.0	
152686	141.873	81.782	0.969	
152740	201.764	55.877	0.806	
152771	168.226	97.739	0.391	
152870	199.477	67.44	0.625	
153011	204.887	97.739	0.457	
153217	65.265	67.82	0.95	
153229	116.394	96.741	0.747	
153299	239.612	91.755	1.0	
153343	152.706	96.741	0.85	
153510	239.607	91.755	0.076	
153527	198.938	96.724	0.211	
153529	124.254	66.821	0.563	
153568	154.532	95.744	1.0	
153632	100.325	96.771	0.814	
153669	203.735	91.296	0.729	
153782	262.052	61.844	0.454	
153797	158.476	96.767	0.765	
154000	157.829	98.737	0.367	
154004	254.884	90.782	0.69	
154087	87.622	96.741	0.41	
154213	131.161	94.747	1.0	
154339	88.367	92.777	0.454	
154358	169.296	62.832	0.406	
154425	128.593	90.757	0.925	
154431	127.218	90.783	0.122	
154644	31.55	98.737	0.926	
154705	101.868	95.744	0.585	
154718	93.77	68.818	0.702	
154947	212.849	99.733	1.0	
155051	55.221	95.744	0.4	
155145	141.521	96.77	0.727	
155154	78.461	66.821	1.0	
155179	148.173	96.767	0.505	
155291	166.442	90.756	1.0	
155341	157.069	94.773	0.685	
155443	196.972	90.756	0.597	
155451	110.969	95.72	0.065	
155571	258.561	92.725	1.0	
156071	257.862	96.741	0.491	
156076	282.12	94.748	0.378	
156278	156.299	90.757	0.226	
156292	254.934	63.83	0.683	
156372	75.231	62.833	0.645	
156643	192.137	96.741	0.43	
156924	108.45	94.748	0.474	
157046	145.916	97.739	0.455	
157098	118.104	92.727	0.911	
157124	165.197	91.755	0.8	
157138	84.582	97.739	0.643	
157213	217.434	79.787	0.9	
157365	118.113	62.832	0.464	
157390	164.564	95.744	0.381	
157418	104.854	65.824	0.565	
157601	118.584	99.734	0.525	
157756	149.656	65.824	0.424	
157767	183.906	90.758	0.518	
157807	116.987	90.759	0.9	
157847	149.068	80.783	0.7	
157928	202.297	96.766	0.494	
158227	120.962	96.742	0.901	
158548	291.192	96.741	0.201	
158660	118.861	98.728	0.634	
158744	161.982	91.731	0.377	
158945	297.078	67.794	0.827	
158956	64.732	91.755	0.347	
159112	144.143	97.738	1.0	
159282	88.48	91.779	0.565	
159311	153.993	90.932	0.801	
159399	121.393	97.116	0.516	
159458	217.039	97.715	0.722	
159684	189.762	79.785	0.802	
159791	140.064	96.915	0.282	
159977	208.354	90.762	0.629	
160012	153.651	95.741	0.526	
160556	77.648	90.791	0.457	
160666	91.889	95.745	1.0	
160728	107.622	90.174	0.163	
160772	129.709	97.715	0.03	
160864	111.646	81.778	0.468	
161008	122.724	96.744	0.7	
161032	208.003	95.744	0.604	
161044	35.375	52.883	0.85	
161128	108.817	68.817	0.383	
161397	69.171	96.717	0.597	
161609	181.814	94.867	0.421	
161642	154.291	65.847	1.0	
161781	143.563	91.755	1.0	
161799	160.404	91.73	0.404	
161820	190.639	62.833	0.383	
161861	65.401	98.388	0.925	
161875	361.323	90.758	0.9	
161879	181.218	88.763	0.703	
161925	118.801	66.82	0.883	
161978	110.293	91.755	0.779	
162035	135.178	95.962	0.593	
162092	214.688	97.712	0.575	
162130	190.42	96.716	1.0	
162366	72.619	94.747	1.0	
162415	108.699	83.75	0.925	
162543	166.481	80.759	0.594	
162581	154.916	65.82	0.95	
162732	177.906	91.778	0.908	
162858	135.114	62.02	0.635	
163057	133.714	97.764	0.426	
163117	82.755	68.817	0.589	
163118	117.504	89.766	0.865	
163155	114.446	90.902	1.0	
163257	132.811	62.856	0.548	
163258	97.97	96.717	0.851	
163290	183.617	68.811	0.565	
163314	94.615	92.751	0.436	
163562	79.884	91.781	0.95	
163611	307.744	96.717	0.589	
163640	158.385	94.722	0.863	
163682	680.204	62.856	0.815	
163746	246.94	96.601	0.683	
163951	38.279	62.831	0.505	
164115	265.031	99.709	0.505	
164363	239.508	89.737	1.0	
164602	104.485	96.893	0.465	
164637	216.466	68.845	0.9	
164883	142.194	96.741	0.505	
164885	110.227	90.781	0.818	
164969	129.46	90.733	1.0	
165039	196.562	90.758	0.394	
165257	140.854	82.804	0.6	
165336	218.602	95.719	1.0	
165351	169.858	98.737	0.0	
165500	299.4	96.21	0.855	
165518	104.248	101.727	0.9	
165681	241.026	92.751	0.276	
165713	160.979	61.835	1.0	
165831	146.884	96.717	0.478	
166165	266.843	87.916	0.95	
166166	92.829	96.74	0.432	
166259	161.017	91.755	0.665	
166277	112.015	66.428	0.878	
166287	148.178	96.74	0.772	
166391	118.431	90.755	0.663	
166426	166.241	89.737	0.753	
166478	79.699	91.942	0.8	
166509	190.257	90.733	0.652	
166521	85.277	91.778	0.12	
166563	99.387	79.967	0.9	
166642	323.601	95.744	1.0	
166664	155.124	92.753	1.0	
166747	114.811	67.792	0.413	
166768	125.053	63.019	1.0	
166918	214.264	68.816	0.291	
167067	109.942	66.822	0.95	
167122	147.174	95.743	0.303	
167128	170.42	92.728	0.694	
167159	120.543	99.71	1.0	
167240	146.653	92.099	1.0	
167353	150.366	66.819	0.0	
167486	139.873	95.717	0.237	
167540	161.133	91.422	1.0	
167572	217.374	90.733	0.275	
167898	72.398	94.504	0.966	
167902	176.835	95.768	0.9	
168330	83.019	80.755	0.702	
168337	171.479	95.391	0.742	
168458	170.593	63.83	1.0	
168593	134.637	96.741	0.966	
168619	153.003	95.721	0.9	
168883	152.899	67.96	0.605	
168974	101.453	66.821	0.631	
169076	96.364	101.729	0.521	
169169	188.286	95.951	0.614	
169356	234.646	95.769	0.703	
169996	143.224	95.759	0.532	
170099	127.374	96.715	0.955	
170116	186.754	95.719	0.095	
170191	123.125	107.712	0.933	
170278	171.582	95.856	1.0	
170474	185.922	96.765	0.831	
170545	73.119	95.741	0.255	
170595	109.733	98.861	0.95	
170613	101.794	61.81	1.0	
170670	184.718	91.755	0.683	
170739	225.701	107.71	0.799	
170893	55.852	98.931	0.802	
170955	67.321	91.753	0.851	
171050	129.403	67.818	1.0	
171190	109.48	95.848	0.575	
171298	339.519	95.021	1.0	
171382	217.084	91.754	0.454	
171611	161.175	91.754	0.71	
171740	191.179	96.717	0.718	
171757	115.945	95.743	0.269	
171788	149.185	63.423	0.934	
172083	134.288	94.746	0.0	
172330	270.14	96.74	0.876	
172396	86.877	55.85	0.776	
172547	225.225	97.738	0.293	
172571	191.297	80.784	0.572	
172595	121.741	78.771	0.485	
172617	174.383	66.983	0.449	
172648	261.038	98.085	0.813	
172649	74.955	91.754	0.901	
172856	112.435	95.744	0.9	
172877	72.286	94.934	0.286	
172935	55.272	96.714	0.346	
172946	88.789	63.83	0.482	
172977	300.651	96.741	1.0	
173004	231.697	95.855	0.801	
173008	119.034	94.722	0.231	
173033	156.818	66.82	0.95	
173044	164.281	59.814	1.0	
173057	202.358	67.794	0.611	
173091	119.503	99.732	0.505	
173183	189.971	95.743	-1.0	
173302	178.736	92.728	0.337	
173371	198.016	98.737	0.855	
173383	176.768	90.732	0.694	
173799	330.758	107.697	0.72	
173830	145.683	89.732	0.602	
174004	322.335	95.716	1.0	
174018	98.094	95.744	1.0	
174123	192.217	96.742	0.591	
174231	104.238	69.814	0.678	
174371	325.314	96.741	0.649	
174482	202.674	90.756	0.496	
175251	151.883	103.722	0.95	
175364	118.544	98.736	0.201	
175387	62.028	95.743	1.0	
175438	268.54	94.746	0.638	
175443	146.877	67.582	0.504	
175535	171.449	66.822	0.501	
176037	239.659	91.727	0.26	
176232	118.341	66.847	0.632	
176446	234.176	97.715	0.85	
176606	300.905	95.928	0.542	
176634	176.729	95.77	0.8	
176701	264.114	94.74	-1.0	
176778	176.83	62.808	1.0	
176799	141.349	92.729	0.683	
176847	345.615	96.931	0.8	
176857	99.286	96.338	0.401	
176901	73.009	81.208	0.652	
177015	172.062	95.718	0.604	
177065	369.2	91.752	0.49	
177213	152.216	79.787	0.609	
177357	197.928	79.92	0.925	
177383	188.331	63.829	1.0	
177489	192.773	95.742	0.414	
177539	128.848	91.757	1.0	
177714	149.878	81.78	0.309	
177861	200.306	66.821	0.547	
177893	140.929	90.819	0.757	
177934	305.507	96.717	0.679	
177935	189.953	66.816	0.156	
178028	121.238	67.794	0.257	
178469	261.456	93.911	0.43	
178618	146.339	62.826	0.499	
178744	148.209	90.758	0.142	
178982	126.626	92.96	0.339	
179112	94.11	97.737	0.95	
179141	179.017	95.72	0.467	
179174	224.165	62.806	0.656	
179214	181.571	61.811	1.0	
179265	221.321	90.733	0.412	
179285	77.807	62.832	1.0	
179392	81.989	67.819	0.286	
179487	241.26	68.789	0.704	
179642	226.928	91.778	0.47	
179653	198.203	95.935	0.7	
179765	182.644	94.746	0.8	
179898	116.278	94.722	0.499	
180011	195.961	66.797	0.802	
180101	224.925	97.472	0.811	
180135	71.784	64.683	0.751	
180188	138.355	96.742	1.0	
180296	166.189	82.755	0.319	
180383	99.698	96.718	0.795	
180487	198.934	92.896	0.903	
180560	110.978	91.858	0.866	
180751	198.922	95.721	0.614	
180792	81.363	66.796	0.9	
180798	126.498	67.212	0.7	
180878	120.797	92.728	0.728	
181303	131.671	79.786	0.825	
181421	84.144	91.273	0.817	
181499	173.938	108.708	0.934	
181542	201.044	89.76	0.545	
181666	123.181	90.756	0.619	
181753	171.266	90.732	0.398	
181796	160.643	80.965	0.573	
181816	204.852	95.719	0.565	
181859	73.399	62.857	0.801	
181969	272.173	88.39	0.505	
182021	72.016	79.811	0.426	
182155	85.352	91.731	0.716	
182162	167.886	90.757	0.208	
182202	99.117	82.778	0.505	
182417	128.914	96.864	0.499	
182441	185.159	80.456	0.202	
182611	136.052	66.821	0.393	
182805	126.77	80.784	0.647	
182923	126.625	67.819	0.69	
183049	143.466	61.957	0.483	
183104	104.762	95.751	0.252	
183127	132.859	92.752	0.925	
183246	126.145	97.739	0.297	
183391	240.21	101.754	0.271	
183437	243.063	63.83	0.777	
183500	104.793	91.755	0.901	
183648	211.109	91.158	0.975	
183675	244.184	79.787	1.0	
183709	105.317	66.845	0.496	
183716	113.233	66.824	0.707	
183965	172.991	96.738	0.683	
184321	196.783	95.717	0.7	
184324	116.72	92.767	0.532	
184338	222.646	91.754	1.0	
184384	118.649	96.745	0.617	
184400	127.062	94.747	0.302	
184611	151.34	95.744	0.564	
184762	131.503	95.745	1.0	
184791	130.042	96.713	0.539	
184978	225.981	66.797	0.505	
185157	136.778	63.974	0.118	
185250	237.703	61.836	0.901	
185292	122.912	62.832	0.404	
185409	271.582	92.778	0.39	
185472	196.199	98.737	0.618	
185473	111.124	45.876	0.469	
185599	116.995	96.325	0.739	
185802	117.414	68.818	0.504	
185890	169.11	68.84	0.368	
185950	73.738	62.833	0.95	
186042	155.256	79.955	0.85	
186282	129.777	90.784	0.833	
186296	153.603	96.734	1.0	
186345	83.753	91.867	0.672	
186422	135.793	89.757	0.9	
186449	143.035	63.803	0.559	
186624	197.634	87.862	0.471	
186632	158.678	67.843	0.301	
186637	323.185	90.758	0.9	
186873	138.719	98.751	0.509	
186929	128.38	63.83	0.0	
186938	193.301	90.953	1.0	
186980	214.81	66.845	0.471	
187055	149.954	62.711	0.818	
187144	172.044	96.741	0.515	
187236	127.951	96.865	0.406	
187243	101.333	67.844	0.955	
187249	106.632	96.742	0.642	
187271	117.179	66.962	1.0	
187362	118.938	90.733	0.701	
187513	116.213	63.829	0.454	
187585	101.832	91.73	0.85	
187734	139.554	95.87	0.278	
187745	78.204	94.723	1.0	
187990	106.174	97.738	0.85	
188296	242.307	99.339	0.51	
188439	274.741	81.755	0.703	
188465	204.814	96.717	0.28	
188592	221.756	66.845	0.901	
188689	79.621	62.806	0.393	
188906	127.918	97.738	1.0	
189078	75.531	92.728	0.412	
189213	83.903	99.725	0.337	
189226	125.573	92.752	1.0	
189310	151.961	97.739	1.0	
189436	135.302	66.797	0.208	
189451	180.924	91.78	0.925	
189475	136.768	98.712	0.598	
189698	160.84	91.729	1.0	
189752	140.356	95.718	0.643	
189775	158.837	95.744	0.255	
189806	147.245	96.767	0.505	
189820	127.991	91.778	0.562	
189828	105.967	98.71	1.0	
190007	178.263	78.765	0.801	
190140	189.184	91.755	0.838	
190236	96.187	81.756	0.377	
190307	267.321	84.747	0.752	
190637	65.328	63.829	0.653	
190648	197.241	95.743	1.0	
190676	143.752	62.832	0.725	
190753	234.312	97.763	0.446	
190756	121.026	96.718	1.0	
190841	259.132	91.753	0.95	
190853	172.989	59.841	1.0	
190923	135.518	66.844	0.492	
191013	201.103	66.796	0.783	
191288	140.135	93.749	0.9	
191471	140.775	96.711	1.0	
191580	248.707	66.844	0.557	
191614	219.395	99.708	0.9	
191672	183.983	90.783	0.8	
191761	147.42	96.765	0.553	
191845	146.814	81.78	0.521	
192047	56.02	66.82	0.9	
192191	192.459	66.845	1.0	
192607	260.312	91.758	0.95	
192670	336.11	90.757	0.418	
192699	233.195	98.736	0.406	
192716	229.12	83.754	0.812	
192871	80.092	96.74	0.353	
192904	140.274	93.749	0.763	
192964	104.989	62.832	0.663	
193162	157.259	91.732	0.756	
193181	223.27	61.834	0.45	
193245	99.211	96.741	0.454	
193348	58.017	61.809	0.95	
193429	127.067	90.759	1.0	
193494	142.615	63.854	0.9	
193674	170.023	97.738	0.889	
193717	114.892	83.752	0.447	
193743	79.692	62.831	0.731	
193884	167.451	96.741	0.9	
193926	187.034	95.741	0.369	
194216	160.542	55.851	0.45	
194471	100.051	62.833	0.75	
194506	284.658	95.769	0.576	
194716	88.297	90.732	0.595	
194724	210.954	96.742	0.462	
194746	117.9	98.737	0.752	
194832	119.479	93.749	0.606	
194875	268.971	87.741	0.494	
194940	95.213	95.72	0.554	
195045	207.493	95.743	0.75	
195165	164.251	95.721	0.331	
195754	116.138	91.73	0.19	
195842	115.284	96.74	0.71	
195918	70.934	90.757	0.903	
196009	135.667	95.744	0.822	
196141	132.173	91.754	0.698	
196185	126.796	91.755	1.0	
196442	53.373	90.757	0.402	
196754	154.302	67.82	0.454	
196759	154.915	96.742	0.875	
196843	260.08	94.747	0.719	
197004	148.092	90.757	0.776	
197022	267.115	95.719	0.925	
197388	163.483	82.779	0.598	
197528	168.223	68.817	1.0	
197658	235.159	89.759	0.901	
197796	172.6	97.737	0.627	
197870	158.524	91.755	0.688	
198489	219.619	63.83	0.577	
198510	310.769	97.714	0.402	
198641	136.394	95.744	0.416	
198805	220.03	80.783	0.465	
198915	95.878	78.788	-1.0	
198928	107.372	66.82	0.376	
198960	203.787	91.731	0.934	
